@\x01\x01\r\n'
\r\n'
 DWM1001 TWR Real Time Location System\r\n'
\r\n'
 Copyright :  2016-2019 LEAPS and Decawave\r\n'
 License   :  Please visit https://decawave.com/dwm1001_license\r\n'
 Compiled  :  Jun  7 2019 18:00:03\r\n'
\r\n'
 Help      :  ? or help\r\n'
\r\n'
dwm> lec\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.11,AN1,013A,-0.35,3.94,0.00,2.25,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.49,POS,-0.75,1.83,-0.76,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.54,POS,-0.76,1.85,-0.76,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.25,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.53,POS,-0.76,1.85,-0.76,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.77,1.86,-0.75,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.20,AN1,013A,-0.35,3.94,0.00,2.26,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.75,1.87,-0.78,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.22,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.74,1.87,-0.78,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.17,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.75,1.88,-0.75,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.28,AN2,9618,2.68,3.86,0.00,4.07,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.76,1.87,-0.75,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.20,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.47,POS,-0.79,1.82,-0.71,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.21,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.78,1.83,-0.70,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.18,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.55,POS,-0.78,1.86,-0.69,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.10,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.85,1.80,-0.58,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,4.07,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.92,1.74,-0.56,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.49,POS,-0.94,1.72,-0.58,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.94,1.72,-0.54,71\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.12,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.97,1.70,-0.50,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.96,1.70,-0.46,71\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.99,1.67,-0.49,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.12,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.09,AN3,1031,3.45,0.00,0.00,4.46,POS,-0.97,1.73,-0.43,69\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.10,AN3,1031,3.45,0.00,0.00,4.50,POS,-1.02,1.69,-0.43,76\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.12,AN2,9618,2.68,3.86,0.00,3.98,AN3,1031,3.45,0.00,0.00,4.52,POS,-0.99,1.71,-0.46,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.99,1.69,-0.50,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.13,AN1,013A,-0.35,3.94,0.00,2.19,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.93,1.74,-0.54,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.18,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.58,POS,-0.89,1.78,-0.56,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.86,1.81,-0.57,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.12,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.47,POS,-0.93,1.75,-0.54,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.93,1.74,-0.47,71\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.11,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.45,POS,-0.98,1.69,-0.40,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.10,AN1,013A,-0.35,3.94,0.00,2.11,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.51,POS,-1.00,1.69,-0.40,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.08,AN3,1031,3.45,0.00,0.00,4.49,POS,-1.04,1.66,-0.42,76\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.45,POS,-1.05,1.64,-0.45,75\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,3.99,AN3,1031,3.45,0.00,0.00,4.49,POS,-1.01,1.66,-0.46,70\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.12,AN1,013A,-0.35,3.94,0.00,2.11,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.48,POS,-1.01,1.66,-0.43,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.08,AN3,1031,3.45,0.00,0.00,4.52,POS,-1.03,1.65,-0.37,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.18,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.45,POS,-1.02,1.63,-0.41,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.16,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.51,POS,-0.97,1.70,-0.45,67\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.04,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.98,1.69,-0.43,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.06,AN3,1031,3.45,0.00,0.00,4.47,POS,-1.00,1.66,-0.38,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,4.01,AN3,1031,3.45,0.00,0.00,4.56,POS,-0.94,1.73,-0.45,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.15,AN1,013A,-0.35,3.94,0.00,2.15,AN2,9618,2.68,3.86,0.00,4.02,AN3,1031,3.45,0.00,0.00,4.43,POS,-0.95,1.70,-0.43,73\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.17,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,4.00,AN3,1031,3.45,0.00,0.00,4.45,POS,-0.96,1.68,-0.46,72\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.14,AN1,013A,-0.35,3.94,0.00,2.13,AN2,9618,2.68,3.86,0.00,4.05,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.98,1.66,-0.36,74\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.11,AN1,013A,-0.35,3.94,0.00,2.14,AN2,9618,2.68,3.86,0.00,3.99,AN3,1031,3.45,0.00,0.00,4.45,POS,-0.92,1.72,-0.40,66\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.10,AN1,013A,-0.35,3.94,0.00,2.17,AN2,9618,2.68,3.86,0.00,4.03,AN3,1031,3.45,0.00,0.00,4.50,POS,-0.92,1.71,-0.41,71\r\n'
DIST,4,AN0,D52F,0.00,0.00,0.00,2.11,AN1,013A,-0.35,3.94,0.00,2.16,AN2,9618,2.68,3.86,0.00,4.07,AN3,1031,3.45,0.00,0.00,4.48,POS,-0.95,1.68,-0.39,74\r\n'
